age,wrkclsgrp,edugrp,maritalgrp,occ,rel,racegrp,sex,capgain,caploss,hr,countrygrp,y
49.0,Private,1M,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
32.0,Private,4BA,Married,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,Asia,>50K
27.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,70.0,US,<=50K
38.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,50.0,US,>50K
33.0,Private,3C,Married,Craft-repair,Wife,White,Female,0.0,0.0,60.0,US,<=50K
63.0,,3C,Married,,Husband,White,Male,0.0,0.0,15.0,US,<=50K
23.0,Private,4BA,NotMarried,Exec-managerial,Own-child,White,Male,0.0,0.0,28.0,US,<=50K
33.0,Self-emp,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,60.0,,<=50K
54.0,Self-emp,2HS,Married,Sales,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
29.0,Private,3C,Divorced,Tech-support,Not-in-family,White,Female,2174.0,0.0,45.0,US,<=50K
48.0,,3C,Divorced,,Unmarried,Black,Female,0.0,0.0,30.0,US,<=50K
35.0,Self-emp,4BA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
28.0,Private,3C,Married,Adm-clerical,Wife,Other,Female,0.0,0.0,40.0,Asia,<=50K
37.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,7688.0,0.0,50.0,US,>50K
42.0,Self-emp,5MA,Married,Farming-fishing,Husband,White,Male,0.0,0.0,65.0,US,>50K
40.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,<=50K
47.0,Private,3C,Divorced,Sales,Own-child,White,Male,0.0,0.0,55.0,US,<=50K
22.0,Private,4BA,NotMarried,Exec-managerial,Own-child,White,Female,0.0,0.0,50.0,US,<=50K
30.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,US,>50K
28.0,Private,2HS,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,<=50K
63.0,Gov,1M,Married,Other-service,Husband,White,Male,0.0,0.0,55.0,US,<=50K
51.0,Self-emp,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,20.0,US,<=50K
22.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
27.0,,3C,Married,,Own-child,Other,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
46.0,Private,2HS,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,38.0,US,<=50K
37.0,Private,3C,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,52.0,US,<=50K
24.0,Private,4BA,NotMarried,Prof-specialty,Own-child,Black,Male,0.0,0.0,15.0,US,<=50K
37.0,Self-emp,2HS,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,10.0,US,<=50K
53.0,Private,3C,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,<=50K
27.0,Private,2HS,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,30.0,US,<=50K
38.0,Private,3C,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,44.0,US,<=50K
53.0,Self-emp,1M,Married,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,US,<=50K
34.0,Private,3C,NotMarried,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
23.0,Private,2HS,NotMarried,Sales,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
39.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,45.0,US,>50K
43.0,Private,5MA,Married,Prof-specialty,Wife,Other,Female,0.0,0.0,50.0,Asia,<=50K
67.0,Self-emp,2HS,Married,Exec-managerial,Husband,Other,Male,0.0,0.0,40.0,US,>50K
81.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,30.0,US,<=50K
21.0,Private,3C,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
23.0,Private,3C,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,25.0,US,<=50K
25.0,Private,3C,NotMarried,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
42.0,Private,1M,Married,Machine-op-inspct,Wife,White,Female,0.0,0.0,38.0,Amer,<=50K
38.0,Private,3C,Married,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,US,<=50K
64.0,,2HS,Married,,Husband,White,Male,0.0,0.0,5.0,US,<=50K
32.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
37.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
51.0,Private,5MA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,>50K
22.0,Private,3C,NotMarried,Sales,Not-in-family,White,Female,0.0,0.0,42.0,US,<=50K
33.0,Private,1M,NotMarried,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,Amer,<=50K
42.0,Private,2HS,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,55.0,US,<=50K
19.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,10.0,US,<=50K
51.0,Gov,1M,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
23.0,Private,2HS,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,Amer,<=50K
37.0,Private,1M,Married,Machine-op-inspct,Husband,White,Male,3103.0,0.0,44.0,US,>50K
37.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,99.0,US,>50K
47.0,Private,5MA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25.0,US,<=50K
41.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,2415.0,40.0,US,>50K
33.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,30.0,US,<=50K
31.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,40.0,US,>50K
31.0,Private,3C,Divorced,Other-service,Unmarried,Other,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Married,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
38.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
18.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,45.0,US,<=50K
20.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
54.0,Gov,3C,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,35.0,US,<=50K
40.0,Private,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
36.0,Self-emp,4BA,Married,Exec-managerial,Wife,White,Female,0.0,1977.0,45.0,US,>50K
43.0,Private,3C,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,35.0,US,<=50K
44.0,Self-emp,3C,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
44.0,Gov,2HS,Married,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,US,>50K
43.0,Private,5MA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,US,>50K
51.0,Private,1M,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
18.0,Private,2HS,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
51.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,30.0,,<=50K
44.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,0.0,70.0,US,>50K
33.0,Gov,1M,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
33.0,Self-emp,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
42.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
25.0,Private,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,US,<=50K
32.0,Private,2HS,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,38.0,US,<=50K
32.0,Private,4BA,Married,Craft-repair,Husband,White,Male,0.0,0.0,70.0,Amer,<=50K
36.0,Private,1M,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
28.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,2HS,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
35.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,>50K
55.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,20.0,US,<=50K
48.0,Private,4BA,Married,Exec-managerial,Husband,Other,Male,0.0,0.0,40.0,Asia,>50K
36.0,,3C,Widowed,,Not-in-family,White,Female,0.0,0.0,20.0,US,<=50K
34.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,35.0,US,>50K
28.0,Private,4BA,NotMarried,Tech-support,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
67.0,Private,4BA,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,2392.0,40.0,US,>50K
37.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
44.0,Private,2HS,NotMarried,Transport-moving,Unmarried,White,Male,0.0,0.0,70.0,US,<=50K
25.0,Private,3C,NotMarried,Sales,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
21.0,Private,3C,NotMarried,Exec-managerial,Not-in-family,White,Female,4101.0,0.0,40.0,US,<=50K
40.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,US,>50K
78.0,Private,2HS,Widowed,Other-service,Not-in-family,Black,Female,2964.0,0.0,40.0,US,<=50K
34.0,Private,2HS,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
49.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,44.0,US,<=50K
22.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
23.0,,2HS,NotMarried,,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
60.0,Self-emp,2HS,NotMarried,Farming-fishing,Unmarried,White,Male,0.0,0.0,42.0,US,<=50K
45.0,Gov,2HS,Widowed,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,US,>50K
63.0,Private,3C,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,US,<=50K
41.0,Private,2HS,NotMarried,Craft-repair,Own-child,Black,Female,0.0,0.0,35.0,US,<=50K
47.0,Private,2HS,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
44.0,Private,2HS,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
51.0,Private,3C,Widowed,Prof-specialty,Not-in-family,White,Female,3325.0,0.0,40.0,US,<=50K
46.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Male,0.0,1504.0,40.0,US,<=50K
41.0,Private,3C,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
50.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,30.0,US,<=50K
47.0,Private,2HS,Married,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,US,>50K
35.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
56.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,US,>50K
45.0,Private,5MA,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
48.0,Gov,4BA,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,58.0,US,>50K
40.0,Private,3C,Married,Machine-op-inspct,Husband,White,Male,2580.0,0.0,40.0,US,<=50K
39.0,Self-emp,4BA,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,US,>50K
20.0,Private,3C,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
50.0,Private,6PHD,Married,Prof-specialty,Husband,White,Male,0.0,1902.0,65.0,US,>50K
38.0,Gov,2HS,Married,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,US,>50K
23.0,Gov,4BA,NotMarried,Prof-specialty,Own-child,White,Female,0.0,0.0,60.0,US,<=50K
31.0,Private,2HS,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,16.0,US,<=50K
58.0,Private,4BA,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
66.0,Private,2HS,Separated,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,US,<=50K
39.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
54.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,15024.0,0.0,52.0,US,>50K
26.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,50.0,EU,<=50K
51.0,Private,2HS,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
34.0,Private,3C,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
50.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,3103.0,0.0,40.0,US,>50K
42.0,Private,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,44.0,US,>50K
38.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,25.0,US,<=50K
48.0,Private,1M,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,US,<=50K
33.0,Private,3C,Married,Tech-support,Wife,White,Female,0.0,0.0,40.0,US,>50K
51.0,Private,2HS,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,32.0,US,<=50K
22.0,Private,2HS,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
19.0,,2HS,NotMarried,,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
41.0,Private,3C,NotMarried,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,Asia,<=50K
48.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,US,>50K
42.0,Private,2HS,Separated,Sales,Not-in-family,White,Female,0.0,0.0,30.0,US,<=50K
34.0,Private,3C,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
23.0,Private,2HS,NotMarried,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
56.0,Private,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,50.0,EU,<=50K
30.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,45.0,,<=50K
45.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,US,>50K
48.0,Private,1M,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,US,<=50K
48.0,Self-emp,5MA,NotMarried,Sales,Not-in-family,Other,Male,0.0,0.0,50.0,Asia,<=50K
31.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
20.0,Gov,3C,NotMarried,Other-service,Own-child,White,Male,0.0,1719.0,20.0,US,<=50K
27.0,Private,3C,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,2HS,NotMarried,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,US,<=50K
76.0,,1M,Widowed,,Not-in-family,White,Male,0.0,0.0,2.0,US,<=50K
19.0,,2HS,NotMarried,,Unmarried,White,Male,0.0,2001.0,40.0,US,<=50K
66.0,Self-emp,1M,Married,Exec-managerial,Husband,White,Male,1409.0,0.0,1.0,,<=50K
37.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,75.0,US,<=50K
34.0,Private,2HS,Divorced,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,30.0,US,<=50K
34.0,,1M,Married,,Wife,White,Female,0.0,0.0,8.0,US,<=50K
90.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
23.0,Private,3C,NotMarried,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,US,<=50K
43.0,Private,3C,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
44.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,7688.0,0.0,60.0,US,>50K
24.0,Private,3C,NotMarried,Tech-support,Not-in-family,White,Female,0.0,0.0,37.0,US,<=50K
28.0,Private,5MA,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,55.0,US,<=50K
64.0,,3C,NotMarried,,Not-in-family,White,Female,0.0,0.0,20.0,US,<=50K
23.0,Private,3C,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,3C,NotMarried,Sales,Not-in-family,White,Female,0.0,0.0,50.0,US,<=50K
36.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,1902.0,50.0,US,>50K
61.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
53.0,Self-emp,4BA,Married,Sales,Husband,White,Male,0.0,0.0,40.0,UKCA,>50K
30.0,Private,4BA,Married,Adm-clerical,Husband,White,Male,7298.0,0.0,40.0,US,>50K
52.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,0.0,55.0,US,>50K
38.0,Private,3C,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Arab,<=50K
32.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
30.0,Self-emp,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,75.0,US,<=50K
41.0,Private,3C,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
49.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,US,>50K
45.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,47.0,US,>50K
43.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,US,<=50K
61.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,3471.0,0.0,40.0,US,<=50K
54.0,Private,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,32.0,Amer,<=50K
34.0,Private,3C,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
49.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,80.0,US,>50K
38.0,Private,3C,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,1977.0,80.0,US,>50K
36.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
30.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,US,<=50K
36.0,Private,3C,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,60.0,US,<=50K
22.0,Gov,4BA,NotMarried,Prof-specialty,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
38.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,US,>50K
37.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,>50K
48.0,Gov,6PHD,Married,Prof-specialty,Wife,White,Female,0.0,1902.0,46.0,US,>50K
17.0,Private,1M,NotMarried,Adm-clerical,Own-child,White,Male,0.0,0.0,15.0,US,<=50K
19.0,Self-emp,3C,NotMarried,Craft-repair,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
27.0,Private,4BA,NotMarried,Sales,Not-in-family,Black,Female,0.0,1590.0,40.0,US,<=50K
22.0,Private,4BA,NotMarried,Sales,Own-child,Other,Male,0.0,0.0,50.0,Asia,<=50K
49.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
43.0,Gov,3C,Married,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,US,>50K
43.0,Private,4BA,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
19.0,Gov,2HS,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
58.0,Self-emp,2HS,Married,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,US,<=50K
41.0,Gov,3C,Married,Protective-serv,Husband,White,Male,0.0,0.0,40.0,US,>50K
31.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
30.0,Private,3C,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,2HS,Married,Protective-serv,Husband,White,Male,0.0,0.0,40.0,US,<=50K
29.0,Private,4BA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,35.0,US,<=50K
42.0,Private,3C,Married,Exec-managerial,Husband,White,Male,7298.0,0.0,52.0,US,>50K
38.0,Private,2HS,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,28.0,US,<=50K
41.0,Gov,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
44.0,Self-emp,4BA,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,50.0,US,>50K
31.0,Private,6PHD,NotMarried,Prof-specialty,Not-in-family,Other,Male,0.0,0.0,60.0,Asia,<=50K
34.0,Private,2HS,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
22.0,Self-emp,4BA,NotMarried,Prof-specialty,Own-child,Other,Male,0.0,0.0,20.0,Asia,<=50K
62.0,Private,1M,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
19.0,,2HS,NotMarried,,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
29.0,Self-emp,2HS,Married,Sales,Wife,White,Female,0.0,1977.0,25.0,US,>50K
43.0,Private,3C,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
68.0,,1M,Married,,Husband,White,Male,0.0,0.0,8.0,US,<=50K
45.0,Self-emp,4BA,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,60.0,US,>50K
39.0,Self-emp,1M,Married,Exec-managerial,Husband,White,Male,0.0,1651.0,40.0,Amer,<=50K
41.0,Private,4BA,Married,Exec-managerial,Husband,Black,Male,0.0,0.0,50.0,US,<=50K
34.0,Self-emp,3C,Married,Prof-specialty,Wife,White,Female,0.0,0.0,25.0,US,>50K
34.0,Gov,2HS,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,33.0,US,<=50K
31.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,47.0,US,<=50K
29.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25.0,US,<=50K
41.0,Private,4BA,Married,Craft-repair,Husband,White,Male,3103.0,0.0,40.0,US,>50K
41.0,Private,3C,Married,Transport-moving,Husband,White,Male,0.0,0.0,55.0,US,<=50K
35.0,Self-emp,5MA,Married,Sales,Husband,White,Male,0.0,0.0,45.0,Amer,>50K
33.0,Private,4BA,Married,Sales,Wife,White,Female,0.0,0.0,45.0,US,>50K
37.0,Gov,4BA,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,US,<=50K
69.0,Private,2HS,Married,Sales,Wife,White,Female,0.0,0.0,40.0,US,<=50K
34.0,Private,2HS,Divorced,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
36.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,50.0,US,<=50K
58.0,Gov,4BA,Married,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,US,>50K
53.0,Private,4BA,Married,Prof-specialty,Husband,Other,Male,0.0,0.0,40.0,Asia,<=50K
29.0,Private,3C,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,<=50K
45.0,Gov,2HS,Divorced,Tech-support,Not-in-family,White,Female,4865.0,0.0,40.0,US,<=50K
34.0,Gov,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,38.0,US,<=50K
36.0,Private,4BA,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,<=50K
48.0,Private,3C,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,US,<=50K
20.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,50.0,US,>50K
63.0,Gov,2HS,Widowed,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,US,<=50K
41.0,Self-emp,3C,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,45.0,US,<=50K
28.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,US,<=50K
30.0,Private,3C,NotMarried,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40.0,US,<=50K
34.0,,2HS,Divorced,,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
31.0,Private,2HS,NotMarried,Other-service,Unmarried,White,Female,0.0,0.0,40.0,Amer,<=50K
37.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,38.0,US,<=50K
42.0,,3C,Divorced,,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
31.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,Amer,>50K
46.0,Self-emp,5MA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,US,>50K
35.0,Gov,2HS,Married,Adm-clerical,Husband,Black,Male,0.0,0.0,60.0,US,>50K
27.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,53.0,US,<=50K
41.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,35.0,Amer,<=50K
19.0,Private,3C,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
20.0,Private,3C,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
59.0,Gov,2HS,Widowed,Sales,Unmarried,White,Female,0.0,0.0,40.0,EU,<=50K
40.0,Private,4BA,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,37.0,US,<=50K
56.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,<=50K
33.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,15024.0,0.0,44.0,US,>50K
30.0,Self-emp,3C,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,US,<=50K
46.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,US,<=50K
61.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,US,>50K
50.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,7298.0,0.0,40.0,US,>50K
25.0,Private,2HS,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
40.0,Private,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,39.0,US,<=50K
